"_date","station","lng_type","time_group","ke","oal"
2022-09-11,ICN,PR,LN,504,33
2022-09-12,ICN,FR,BK,8,0
2022-09-12,ICN,FR,DN,1,0
2022-09-12,ICN,FR,LN,5,0
2022-09-12,ICN,MR,BK,83,2
2022-09-12,ICN,MR,DN,18,1
2022-09-12,ICN,MR,LN,48,0
2022-09-12,ICN,PR,BK,620,76
2022-09-12,ICN,PR,DN,225,36
2022-09-12,ICN,PR,LN,407,40
2022-09-13,ICN,FR,BK,10,0
2022-09-13,ICN,FR,DN,3,0
2022-09-13,ICN,FR,LN,3,0
2022-09-13,ICN,MR,BK,65,0
2022-09-13,ICN,MR,DN,19,0
2022-09-13,ICN,MR,LN,29,0
2022-09-13,ICN,PR,BK,742,47
2022-09-13,ICN,PR,DN,245,70
2022-09-13,ICN,PR,LN,473,21
2022-09-14,ICN,FR,BK,13,0
2022-09-14,ICN,FR,DN,5,0
2022-09-14,ICN,FR,LN,5,0
2022-09-14,ICN,MR,BK,78,4
2022-09-14,ICN,MR,DN,19,0
2022-09-14,ICN,MR,LN,44,0
2022-09-14,ICN,PR,BK,827,111
2022-09-14,ICN,PR,DN,273,33
2022-09-14,ICN,PR,LN,499,12
2022-09-15,ICN,FR,BK,5,0
2022-09-15,ICN,FR,DN,1,0
2022-09-15,ICN,FR,LN,2,0
2022-09-15,ICN,MR,BK,48,0
2022-09-15,ICN,MR,DN,34,0
2022-09-15,ICN,MR,LN,33,1
2022-09-15,ICN,PR,BK,559,74
2022-09-15,ICN,PR,DN,295,51
2022-09-15,ICN,PR,LN,479,32
2022-09-16,ICN,FR,BK,15,0
2022-09-16,ICN,FR,DN,1,0
2022-09-16,ICN,FR,LN,8,0
2022-09-16,ICN,MR,BK,74,1
2022-09-16,ICN,MR,DN,11,0
2022-09-16,ICN,MR,LN,28,0
2022-09-16,ICN,PR,BK,883,66
2022-09-16,ICN,PR,DN,239,93
2022-09-16,ICN,PR,LN,459,38
2022-09-17,ICN,FR,BK,9,0
2022-09-17,ICN,FR,DN,5,0
2022-09-17,ICN,FR,LN,10,0
2022-09-17,ICN,MR,BK,50,0
2022-09-17,ICN,MR,DN,29,2
2022-09-17,ICN,MR,LN,50,0
2022-09-17,ICN,PR,BK,789,87
2022-09-17,ICN,PR,DN,290,57
2022-09-17,ICN,PR,LN,566,60
2022-09-18,ICN,FR,BK,11,0
2022-09-18,ICN,FR,DN,8,0
2022-09-18,ICN,FR,LN,5,0
2022-09-18,ICN,MR,BK,74,2
2022-09-18,ICN,MR,DN,41,0
2022-09-18,ICN,MR,LN,69,1
2022-09-18,ICN,PR,BK,956,115
2022-09-18,ICN,PR,DN,343,45
2022-09-18,ICN,PR,LN,655,45
2022-09-19,ICN,FR,BK,7,0
2022-09-19,ICN,FR,DN,1,0
2022-09-19,ICN,FR,LN,5,0
2022-09-19,ICN,MR,BK,92,0
2022-09-19,ICN,MR,DN,30,1
2022-09-19,ICN,MR,LN,46,0
2022-09-19,ICN,PR,BK,705,87
2022-09-19,ICN,PR,DN,293,23
2022-09-19,ICN,PR,LN,522,62
2022-09-20,ICN,FR,BK,11,0
2022-09-20,ICN,FR,DN,7,0
2022-09-20,ICN,FR,LN,8,0
2022-09-20,ICN,MR,BK,62,0
2022-09-20,ICN,MR,DN,40,0
2022-09-20,ICN,MR,LN,43,0
2022-09-20,ICN,PR,BK,650,48
2022-09-20,ICN,PR,DN,298,102
2022-09-20,ICN,PR,LN,499,33
2022-09-21,ICN,FR,BK,8,0
2022-09-21,ICN,FR,DN,8,0
2022-09-21,ICN,FR,LN,4,0
2022-09-21,ICN,MR,BK,84,0
2022-09-21,ICN,MR,DN,15,0
2022-09-21,ICN,MR,LN,39,1
2022-09-21,ICN,PR,BK,863,139
2022-09-21,ICN,PR,DN,304,42
2022-09-21,ICN,PR,LN,517,42
2022-09-22,ICN,FR,BK,8,0
2022-09-22,ICN,FR,DN,4,0
2022-09-22,ICN,FR,LN,5,0
2022-09-22,ICN,MR,BK,58,0
2022-09-22,ICN,MR,DN,14,0
2022-09-22,ICN,MR,LN,41,0
2022-09-22,ICN,PR,BK,623,119
2022-09-22,ICN,PR,DN,289,90
2022-09-22,ICN,PR,LN,447,40
2022-09-23,ICN,FR,BK,17,0
2022-09-23,ICN,FR,DN,6,0
2022-09-23,ICN,FR,LN,6,0
2022-09-23,ICN,MR,BK,63,0
2022-09-23,ICN,MR,DN,18,0
2022-09-23,ICN,MR,LN,33,0
2022-09-23,ICN,PR,BK,965,93
2022-09-23,ICN,PR,DN,255,104
2022-09-23,ICN,PR,LN,451,38
2022-09-24,ICN,FR,BK,11,0
2022-09-24,ICN,FR,DN,6,0
2022-09-24,ICN,FR,LN,4,0
2022-09-24,ICN,MR,BK,64,0
2022-09-24,ICN,MR,DN,19,0
2022-09-24,ICN,MR,LN,37,0
2022-09-24,ICN,PR,BK,842,91
2022-09-24,ICN,PR,DN,266,78
2022-09-24,ICN,PR,LN,529,79
2022-09-25,ICN,FR,BK,10,0
2022-09-25,ICN,FR,DN,8,0
2022-09-25,ICN,FR,LN,7,0
2022-09-25,ICN,MR,BK,86,0
2022-09-25,ICN,MR,DN,31,1
2022-09-25,ICN,MR,LN,65,0
2022-09-25,ICN,PR,BK,927,91
2022-09-25,ICN,PR,DN,314,61
2022-09-25,ICN,PR,LN,562,44
2022-09-26,ICN,FR,BK,12,0
2022-09-26,ICN,FR,DN,4,0
2022-09-26,ICN,FR,LN,3,0
2022-09-26,ICN,MR,BK,93,2
2022-09-26,ICN,MR,DN,30,0
2022-09-26,ICN,MR,LN,50,0
2022-09-26,ICN,PR,BK,749,110
2022-09-26,ICN,PR,DN,321,38
2022-09-26,ICN,PR,LN,531,52
2022-09-27,ICN,FR,BK,13,0
2022-09-27,ICN,FR,DN,2,0
2022-09-27,ICN,FR,LN,7,0
2022-09-27,ICN,MR,BK,71,0
2022-09-27,ICN,MR,DN,38,0
2022-09-27,ICN,MR,LN,48,0
2022-09-27,ICN,PR,BK,644,55
2022-09-27,ICN,PR,DN,298,90
2022-09-27,ICN,PR,LN,556,38
2022-09-28,ICN,FR,BK,11,0
2022-09-28,ICN,FR,DN,4,0
2022-09-28,ICN,FR,LN,8,0
2022-09-28,ICN,MR,BK,76,0
2022-09-28,ICN,MR,DN,16,0
2022-09-28,ICN,MR,LN,53,0
2022-09-28,ICN,PR,BK,970,146
2022-09-28,ICN,PR,DN,270,45
2022-09-28,ICN,PR,LN,581,39
2022-09-29,ICN,FR,BK,16,0
2022-09-29,ICN,FR,DN,5,0
2022-09-29,ICN,FR,LN,4,0
2022-09-29,ICN,MR,BK,75,0
2022-09-29,ICN,MR,DN,30,0
2022-09-29,ICN,MR,LN,32,0
2022-09-29,ICN,PR,BK,774,108
2022-09-29,ICN,PR,DN,342,87
2022-09-29,ICN,PR,LN,522,51
2022-09-30,ICN,FR,BK,18,0
2022-09-30,ICN,FR,DN,6,0
2022-09-30,ICN,FR,LN,5,0
2022-09-30,ICN,MR,BK,75,0
2022-09-30,ICN,MR,DN,40,0
2022-09-30,ICN,MR,LN,45,0
2022-09-30,ICN,PR,BK,1122,84
2022-09-30,ICN,PR,DN,338,100
2022-09-30,ICN,PR,LN,610,53
2022-10-01,ICN,FR,BK,17,0
2022-10-01,ICN,FR,DN,5,0
2022-10-01,ICN,FR,LN,5,0
2022-10-01,ICN,MR,BK,61,0
2022-10-01,ICN,MR,DN,10,0
2022-10-01,ICN,MR,LN,45,0
2022-10-01,ICN,PR,BK,925,86
2022-10-01,ICN,PR,DN,357,59
2022-10-01,ICN,PR,LN,725,67
2022-10-03,ICN,PR,DN,1,1
2022-10-04,ICN,FR,BK,12,0
2022-10-04,ICN,FR,DN,3,0
2022-10-04,ICN,FR,LN,5,0
2022-10-04,ICN,MR,BK,60,0
2022-10-04,ICN,MR,DN,34,0
2022-10-04,ICN,MR,LN,54,0
2022-10-04,ICN,PR,BK,643,71
2022-10-04,ICN,PR,DN,275,66
2022-10-04,ICN,PR,LN,505,45
2022-10-05,ICN,FR,BK,10,0
2022-10-05,ICN,FR,DN,7,0
2022-10-05,ICN,FR,LN,5,0
2022-10-05,ICN,MR,BK,85,0
2022-10-05,ICN,MR,DN,16,0
2022-10-05,ICN,MR,LN,61,0
2022-10-05,ICN,PR,BK,906,111
2022-10-05,ICN,PR,DN,330,21
2022-10-05,ICN,PR,LN,583,36
2022-10-06,ICN,FR,BK,13,0
2022-10-06,ICN,FR,DN,10,0
2022-10-06,ICN,FR,LN,4,0
2022-10-06,ICN,MR,BK,68,0
2022-10-06,ICN,MR,DN,30,0
2022-10-06,ICN,MR,LN,47,0
2022-10-06,ICN,PR,BK,736,86
2022-10-06,ICN,PR,DN,376,85
2022-10-06,ICN,PR,LN,609,49
2022-10-07,ICN,FR,BK,14,0
2022-10-07,ICN,FR,DN,5,0
2022-10-07,ICN,FR,LN,4,0
2022-10-07,ICN,MR,BK,75,0
2022-10-07,ICN,MR,DN,20,0
2022-10-07,ICN,MR,LN,31,1
2022-10-07,ICN,PR,BK,1024,76
2022-10-07,ICN,PR,DN,336,91
2022-10-07,ICN,PR,LN,541,47
2022-10-08,ICN,FR,BK,17,0
2022-10-08,ICN,FR,DN,4,0
2022-10-08,ICN,FR,LN,7,0
2022-10-08,ICN,MR,BK,78,0
2022-10-08,ICN,MR,DN,16,0
2022-10-08,ICN,MR,LN,55,0
2022-10-08,ICN,PR,BK,896,71
2022-10-08,ICN,PR,DN,315,96
2022-10-08,ICN,PR,LN,652,90
2022-10-09,ICN,FR,BK,16,0
2022-10-09,ICN,FR,DN,5,0
2022-10-09,ICN,FR,LN,4,0
2022-10-09,ICN,MR,BK,101,0
2022-10-09,ICN,MR,DN,30,0
2022-10-09,ICN,MR,LN,63,1
2022-10-09,ICN,PR,BK,1007,96
2022-10-09,ICN,PR,DN,385,45
2022-10-09,ICN,PR,LN,615,47
2022-10-10,ICN,FR,BK,14,0
2022-10-10,ICN,FR,DN,6,0
2022-10-10,ICN,FR,LN,2,0
2022-10-10,ICN,MR,BK,106,0
2022-10-10,ICN,MR,DN,24,0
2022-10-10,ICN,MR,LN,69,0
2022-10-10,ICN,PR,BK,800,93
2022-10-10,ICN,PR,DN,269,78
2022-10-10,ICN,PR,LN,469,47
2022-10-11,ICN,FR,BK,16,0
2022-10-11,ICN,FR,DN,7,0
2022-10-11,ICN,FR,LN,8,0
2022-10-11,ICN,MR,BK,66,0
2022-10-11,ICN,MR,DN,29,1
2022-10-11,ICN,MR,LN,57,0
2022-10-11,ICN,PR,BK,746,58
2022-10-11,ICN,PR,DN,252,83
2022-10-11,ICN,PR,LN,595,44
2022-10-12,ICN,FR,BK,11,0
2022-10-12,ICN,FR,DN,4,0
2022-10-12,ICN,FR,LN,7,0
2022-10-12,ICN,MR,BK,85,0
2022-10-12,ICN,MR,DN,14,0
2022-10-12,ICN,MR,LN,35,0
2022-10-12,ICN,PR,BK,937,107
2022-10-12,ICN,PR,DN,264,36
2022-10-12,ICN,PR,LN,597,43
2022-10-13,ICN,FR,BK,12,0
2022-10-13,ICN,FR,DN,2,0
2022-10-13,ICN,FR,LN,6,0
2022-10-13,ICN,MR,BK,49,0
2022-10-13,ICN,MR,DN,9,0
2022-10-13,ICN,MR,LN,58,0
2022-10-13,ICN,PR,BK,871,96
2022-10-13,ICN,PR,DN,250,109
2022-10-13,ICN,PR,LN,595,69
2022-10-14,ICN,FR,BK,15,0
2022-10-14,ICN,FR,DN,7,0
2022-10-14,ICN,FR,LN,4,0
2022-10-14,ICN,MR,BK,92,0
2022-10-14,ICN,MR,DN,15,0
2022-10-14,ICN,MR,LN,41,0
2022-10-14,ICN,PR,BK,949,69
2022-10-14,ICN,PR,DN,274,124
2022-10-14,ICN,PR,LN,432,43
2022-10-15,ICN,FR,BK,17,0
2022-10-15,ICN,FR,DN,6,0
2022-10-15,ICN,FR,LN,5,0
2022-10-15,ICN,MR,BK,71,0
2022-10-15,ICN,MR,DN,18,0
2022-10-15,ICN,MR,LN,45,0
2022-10-15,ICN,PR,BK,932,97
2022-10-15,ICN,PR,DN,264,107
2022-10-15,ICN,PR,LN,675,77
2022-10-16,ICN,FR,BK,18,0
2022-10-16,ICN,FR,DN,5,0
2022-10-16,ICN,FR,LN,12,0
2022-10-16,ICN,MR,BK,89,1
2022-10-16,ICN,MR,DN,37,2
2022-10-16,ICN,MR,LN,64,0
2022-10-16,ICN,PR,BK,973,94
2022-10-16,ICN,PR,DN,368,64
2022-10-16,ICN,PR,LN,762,76
2022-10-17,ICN,FR,BK,17,0
2022-10-17,ICN,FR,DN,11,0
2022-10-17,ICN,FR,LN,8,0
2022-10-17,ICN,MR,BK,92,0
2022-10-17,ICN,MR,DN,18,1
2022-10-17,ICN,MR,LN,59,2
2022-10-17,ICN,PR,BK,834,98
2022-10-17,ICN,PR,DN,283,82
2022-10-17,ICN,PR,LN,528,63
2022-10-18,ICN,FR,BK,17,0
2022-10-18,ICN,FR,DN,7,0
2022-10-18,ICN,FR,LN,3,0
2022-10-18,ICN,MR,BK,76,2
2022-10-18,ICN,MR,DN,18,0
2022-10-18,ICN,MR,LN,52,0
2022-10-18,ICN,PR,BK,785,62
2022-10-18,ICN,PR,DN,290,92
2022-10-18,ICN,PR,LN,525,42
2022-10-19,ICN,FR,BK,11,0
2022-10-19,ICN,FR,DN,6,0
2022-10-19,ICN,FR,LN,4,0
2022-10-19,ICN,MR,BK,80,1
2022-10-19,ICN,MR,DN,24,1
2022-10-19,ICN,MR,LN,42,0
2022-10-19,ICN,PR,BK,1024,101
2022-10-19,ICN,PR,DN,278,64
2022-10-19,ICN,PR,LN,661,50
2022-10-20,ICN,FR,BK,10,0
2022-10-20,ICN,FR,DN,6,0
2022-10-20,ICN,FR,LN,3,0
2022-10-20,ICN,MR,BK,79,0
2022-10-20,ICN,MR,DN,26,0
2022-10-20,ICN,MR,LN,39,0
2022-10-20,ICN,PR,BK,826,58
2022-10-20,ICN,PR,DN,300,103
2022-10-20,ICN,PR,LN,684,102
2022-10-21,ICN,FR,BK,15,0
2022-10-21,ICN,FR,DN,4,0
2022-10-21,ICN,FR,LN,6,0
2022-10-21,ICN,MR,BK,54,0
2022-10-21,ICN,MR,DN,17,0
2022-10-21,ICN,MR,LN,34,0
2022-10-21,ICN,PR,BK,1048,80
2022-10-21,ICN,PR,DN,301,119
2022-10-21,ICN,PR,LN,563,40
2022-10-22,ICN,FR,BK,14,0
2022-10-22,ICN,FR,DN,7,0
2022-10-22,ICN,FR,LN,6,0
2022-10-22,ICN,MR,BK,77,0
2022-10-22,ICN,MR,DN,10,0
2022-10-22,ICN,MR,LN,44,0
2022-10-22,ICN,PR,BK,969,99
2022-10-22,ICN,PR,DN,332,132
2022-10-22,ICN,PR,LN,763,86
2022-10-23,ICN,FR,BK,18,0
2022-10-23,ICN,FR,DN,3,0
2022-10-23,ICN,FR,LN,4,0
2022-10-23,ICN,MR,BK,125,0
2022-10-23,ICN,MR,DN,14,0
2022-10-23,ICN,MR,LN,56,0
2022-10-23,ICN,PR,BK,1017,107
2022-10-23,ICN,PR,DN,383,52
2022-10-23,ICN,PR,LN,745,74
2022-10-24,ICN,FR,BK,15,0
2022-10-24,ICN,FR,DN,9,0
2022-10-24,ICN,FR,LN,4,0
2022-10-24,ICN,MR,BK,88,0
2022-10-24,ICN,MR,DN,25,0
2022-10-24,ICN,MR,LN,56,0
2022-10-24,ICN,PR,BK,835,96
2022-10-24,ICN,PR,DN,288,67
2022-10-24,ICN,PR,LN,547,81
2022-10-25,ICN,FR,BK,8,0
2022-10-25,ICN,FR,DN,2,0
2022-10-25,ICN,FR,LN,7,0
2022-10-25,ICN,MR,BK,86,0
2022-10-25,ICN,MR,DN,22,0
2022-10-25,ICN,MR,LN,59,0
2022-10-25,ICN,PR,BK,710,42
2022-10-25,ICN,PR,DN,318,107
2022-10-25,ICN,PR,LN,612,65
2022-10-26,ICN,FR,BK,8,0
2022-10-26,ICN,FR,DN,8,0
2022-10-26,ICN,FR,LN,10,0
2022-10-26,ICN,MR,BK,78,0
2022-10-26,ICN,MR,DN,36,0
2022-10-26,ICN,MR,LN,58,0
2022-10-26,ICN,PR,BK,939,107
2022-10-26,ICN,PR,DN,326,33
2022-10-26,ICN,PR,LN,607,66
2022-10-27,ICN,FR,BK,17,0
2022-10-27,ICN,FR,DN,8,0
2022-10-27,ICN,FR,LN,4,0
2022-10-27,ICN,MR,BK,57,0
2022-10-27,ICN,MR,DN,25,0
2022-10-27,ICN,MR,LN,53,0
2022-10-27,ICN,PR,BK,746,98
2022-10-27,ICN,PR,DN,339,110
2022-10-27,ICN,PR,LN,671,60
2022-10-28,ICN,FR,BK,10,0
2022-10-28,ICN,FR,DN,6,0
2022-10-28,ICN,FR,LN,7,0
2022-10-28,ICN,MR,BK,49,0
2022-10-28,ICN,MR,DN,25,0
2022-10-28,ICN,MR,LN,44,0
2022-10-28,ICN,PR,BK,954,77
2022-10-28,ICN,PR,DN,326,105
2022-10-28,ICN,PR,LN,632,49
2022-10-29,ICN,FR,BK,13,0
2022-10-29,ICN,FR,DN,4,0
2022-10-29,ICN,FR,LN,6,0
2022-10-29,ICN,MR,BK,69,0
2022-10-29,ICN,MR,DN,16,1
2022-10-29,ICN,MR,LN,57,0
2022-10-29,ICN,PR,BK,931,103
2022-10-29,ICN,PR,DN,299,125
2022-10-29,ICN,PR,LN,708,95
2022-10-30,ICN,FR,BK,12,0
2022-10-30,ICN,FR,DN,1,0
2022-10-30,ICN,FR,LN,8,0
2022-10-30,ICN,MR,BK,88,0
2022-10-30,ICN,MR,DN,55,0
2022-10-30,ICN,MR,LN,65,1
2022-10-30,ICN,PR,BK,987,102
2022-10-30,ICN,PR,DN,441,90
2022-10-30,ICN,PR,LN,820,89
2022-10-31,ICN,FR,BK,15,0
2022-10-31,ICN,FR,DN,5,0
2022-10-31,ICN,FR,LN,7,0
2022-10-31,ICN,MR,BK,62,1
2022-10-31,ICN,MR,DN,17,0
2022-10-31,ICN,MR,LN,78,0
2022-10-31,ICN,PR,BK,783,107
2022-10-31,ICN,PR,DN,281,77
2022-10-31,ICN,PR,LN,637,49
2022-11-01,ICN,FR,BK,16,0
2022-11-01,ICN,FR,DN,7,0
2022-11-01,ICN,FR,LN,7,0
2022-11-01,ICN,MR,BK,74,0
2022-11-01,ICN,MR,DN,30,2
2022-11-01,ICN,MR,LN,61,0
2022-11-01,ICN,PR,BK,728,100
2022-11-01,ICN,PR,DN,277,83
2022-11-01,ICN,PR,LN,655,74
2022-11-02,ICN,FR,BK,19,0
2022-11-02,ICN,FR,DN,7,0
2022-11-02,ICN,FR,LN,3,0
2022-11-02,ICN,MR,BK,78,0
2022-11-02,ICN,MR,DN,41,0
2022-11-02,ICN,MR,LN,43,1
2022-11-02,ICN,PR,BK,992,57
2022-11-02,ICN,PR,DN,348,62
2022-11-02,ICN,PR,LN,657,60
2022-11-03,ICN,FR,BK,23,0
2022-11-03,ICN,FR,DN,11,0
2022-11-03,ICN,FR,LN,11,0
2022-11-03,ICN,MR,BK,87,0
2022-11-03,ICN,MR,DN,32,0
2022-11-03,ICN,MR,LN,54,0
2022-11-03,ICN,PR,BK,991,114
2022-11-03,ICN,PR,DN,299,90
2022-11-03,ICN,PR,LN,696,65
2022-11-05,ICN,PR,DN,2,3
2022-11-06,ICN,FR,BK,19,0
2022-11-06,ICN,FR,DN,6,0
2022-11-06,ICN,FR,LN,4,0
2022-11-06,ICN,MR,BK,117,1
2022-11-06,ICN,MR,DN,38,3
2022-11-06,ICN,MR,LN,97,0
2022-11-06,ICN,PR,BK,1072,117
2022-11-06,ICN,PR,DN,425,115
2022-11-06,ICN,PR,LN,736,72
2022-11-07,ICN,FR,BK,18,0
2022-11-07,ICN,FR,DN,2,0
2022-11-07,ICN,FR,LN,7,0
2022-11-07,ICN,MR,BK,85,1
2022-11-07,ICN,MR,DN,26,0
2022-11-07,ICN,MR,LN,51,0
2022-11-07,ICN,PR,BK,900,101
2022-11-07,ICN,PR,DN,250,87
2022-11-07,ICN,PR,LN,664,50
2022-11-08,ICN,FR,BK,20,0
2022-11-08,ICN,FR,DN,2,0
2022-11-08,ICN,FR,LN,7,0
2022-11-08,ICN,MR,BK,81,1
2022-11-08,ICN,MR,DN,37,1
2022-11-08,ICN,MR,LN,54,0
2022-11-08,ICN,PR,BK,758,94
2022-11-08,ICN,PR,DN,257,93
2022-11-08,ICN,PR,LN,710,67
2022-11-09,ICN,FR,BK,26,0
2022-11-09,ICN,FR,DN,4,0
2022-11-09,ICN,FR,LN,5,0
2022-11-09,ICN,MR,BK,100,0
2022-11-09,ICN,MR,DN,24,0
2022-11-09,ICN,MR,LN,45,0
2022-11-09,ICN,PR,BK,1039,87
2022-11-09,ICN,PR,DN,323,62
2022-11-09,ICN,PR,LN,626,52
2022-11-10,ICN,FR,BK,15,0
2022-11-10,ICN,FR,DN,1,0
2022-11-10,ICN,FR,LN,4,0
2022-11-10,ICN,MR,BK,48,0
2022-11-10,ICN,MR,DN,24,0
2022-11-10,ICN,MR,LN,83,0
2022-11-10,ICN,PR,BK,877,134
2022-11-10,ICN,PR,DN,322,137
2022-11-10,ICN,PR,LN,768,86
2022-11-11,ICN,FR,BK,20,0
2022-11-11,ICN,FR,DN,3,0
2022-11-11,ICN,FR,LN,7,0
2022-11-11,ICN,MR,BK,71,0
2022-11-11,ICN,MR,DN,22,3
2022-11-11,ICN,MR,LN,55,0
2022-11-11,ICN,PR,BK,1013,67
2022-11-11,ICN,PR,DN,344,75
2022-11-11,ICN,PR,LN,587,77
2022-11-12,ICN,FR,BK,20,0
2022-11-12,ICN,FR,DN,4,0
2022-11-12,ICN,FR,LN,8,0
2022-11-12,ICN,MR,BK,79,0
2022-11-12,ICN,MR,DN,19,0
2022-11-12,ICN,MR,LN,72,0
2022-11-12,ICN,PR,BK,1174,148
2022-11-12,ICN,PR,DN,303,98
2022-11-12,ICN,PR,LN,760,69
2022-11-13,ICN,FR,BK,15,0
2022-11-13,ICN,FR,DN,8,0
2022-11-13,ICN,FR,LN,11,0
2022-11-13,ICN,MR,BK,133,2
2022-11-13,ICN,MR,DN,44,1
2022-11-13,ICN,MR,LN,90,1
2022-11-13,ICN,PR,BK,1188,163
2022-11-13,ICN,PR,DN,400,104
2022-11-13,ICN,PR,LN,728,60
2022-11-14,ICN,FR,BK,20,0
2022-11-14,ICN,FR,DN,3,0
2022-11-14,ICN,FR,LN,16,0
2022-11-14,ICN,MR,BK,75,0
2022-11-14,ICN,MR,DN,30,0
2022-11-14,ICN,MR,LN,84,0
2022-11-14,ICN,PR,BK,1021,114
2022-11-14,ICN,PR,DN,346,117
2022-11-14,ICN,PR,LN,632,58
2022-11-15,ICN,FR,BK,16,0
2022-11-15,ICN,FR,DN,3,0
2022-11-15,ICN,FR,LN,8,0
2022-11-15,ICN,MR,BK,82,2
2022-11-15,ICN,MR,DN,21,1
2022-11-15,ICN,MR,LN,68,0
2022-11-15,ICN,PR,BK,809,103
2022-11-15,ICN,PR,DN,276,126
2022-11-15,ICN,PR,LN,692,49
2022-11-16,ICN,FR,BK,17,0
2022-11-16,ICN,FR,DN,7,0
2022-11-16,ICN,FR,LN,12,0
2022-11-16,ICN,MR,BK,76,3
2022-11-16,ICN,MR,DN,33,0
2022-11-16,ICN,MR,LN,85,0
2022-11-16,ICN,PR,BK,1047,97
2022-11-16,ICN,PR,DN,374,68
2022-11-16,ICN,PR,LN,757,43
2022-11-17,ICN,FR,BK,17,0
2022-11-17,ICN,FR,DN,7,0
2022-11-17,ICN,FR,LN,9,0
2022-11-17,ICN,MR,BK,69,0
2022-11-17,ICN,MR,DN,28,0
2022-11-17,ICN,MR,LN,65,0
2022-11-17,ICN,PR,BK,933,96
2022-11-17,ICN,PR,DN,319,140
2022-11-17,ICN,PR,LN,811,61
2022-11-18,ICN,FR,BK,20,0
2022-11-18,ICN,FR,DN,11,0
2022-11-18,ICN,FR,LN,13,0
2022-11-18,ICN,MR,BK,64,0
2022-11-18,ICN,MR,DN,22,0
2022-11-18,ICN,MR,LN,39,0
2022-11-18,ICN,PR,BK,1002,88
2022-11-18,ICN,PR,DN,347,105
2022-11-18,ICN,PR,LN,635,90
2022-11-19,ICN,FR,BK,16,0
2022-11-19,ICN,FR,DN,8,0
2022-11-19,ICN,FR,LN,6,0
2022-11-19,ICN,MR,BK,69,0
2022-11-19,ICN,MR,DN,17,0
2022-11-19,ICN,MR,LN,64,0
2022-11-19,ICN,PR,BK,1177,153
2022-11-19,ICN,PR,DN,297,94
2022-11-19,ICN,PR,LN,733,90
2022-11-20,ICN,FR,BK,7,0
2022-11-20,ICN,FR,DN,5,0
2022-11-20,ICN,FR,LN,2,0
2022-11-20,ICN,MR,BK,82,0
2022-11-20,ICN,MR,DN,36,2
2022-11-20,ICN,MR,LN,81,0
2022-11-20,ICN,PR,BK,1054,136
2022-11-20,ICN,PR,DN,416,103
2022-11-20,ICN,PR,LN,807,68
2022-11-21,ICN,FR,BK,11,0
2022-11-21,ICN,FR,DN,3,0
2022-11-21,ICN,FR,LN,7,0
2022-11-21,ICN,MR,BK,73,2
2022-11-21,ICN,MR,DN,32,1
2022-11-21,ICN,MR,LN,67,0
2022-11-21,ICN,PR,BK,861,99
2022-11-21,ICN,PR,DN,268,87
2022-11-21,ICN,PR,LN,669,41
2022-11-22,ICN,FR,BK,9,0
2022-11-22,ICN,FR,DN,3,0
2022-11-22,ICN,FR,LN,6,0
2022-11-22,ICN,MR,BK,74,0
2022-11-22,ICN,MR,DN,17,0
2022-11-22,ICN,MR,LN,57,0
2022-11-22,ICN,PR,BK,789,95
2022-11-22,ICN,PR,DN,283,85
2022-11-22,ICN,PR,LN,652,49
2022-11-23,ICN,FR,BK,17,0
2022-11-23,ICN,FR,DN,9,0
2022-11-23,ICN,FR,LN,5,0
2022-11-23,ICN,MR,BK,81,0
2022-11-23,ICN,MR,DN,37,0
2022-11-23,ICN,MR,LN,68,1
2022-11-23,ICN,PR,BK,995,146
2022-11-23,ICN,PR,DN,428,77
2022-11-23,ICN,PR,LN,694,48
2022-11-24,ICN,FR,BK,20,0
2022-11-24,ICN,FR,DN,4,0
2022-11-24,ICN,FR,LN,4,0
2022-11-24,ICN,MR,BK,76,0
2022-11-24,ICN,MR,DN,30,0
2022-11-24,ICN,MR,LN,60,0
2022-11-24,ICN,PR,BK,969,85
2022-11-24,ICN,PR,DN,309,92
2022-11-24,ICN,PR,LN,823,41
2022-11-25,ICN,FR,BK,9,0
2022-11-25,ICN,FR,DN,3,0
2022-11-25,ICN,FR,LN,8,0
2022-11-25,ICN,MR,BK,58,0
2022-11-25,ICN,MR,DN,42,0
2022-11-25,ICN,MR,LN,43,0
2022-11-25,ICN,PR,BK,1017,67
2022-11-25,ICN,PR,DN,391,70
2022-11-25,ICN,PR,LN,593,39
2022-11-26,ICN,FR,BK,16,0
2022-11-26,ICN,FR,DN,8,0
2022-11-26,ICN,FR,LN,4,0
2022-11-26,ICN,MR,BK,68,5
2022-11-26,ICN,MR,DN,18,0
2022-11-26,ICN,MR,LN,59,0
2022-11-26,ICN,PR,BK,1248,107
2022-11-26,ICN,PR,DN,416,95
2022-11-26,ICN,PR,LN,745,49
2022-11-27,ICN,FR,BK,12,0
2022-11-27,ICN,FR,DN,7,0
2022-11-27,ICN,FR,LN,7,0
2022-11-27,ICN,MR,BK,129,2
2022-11-27,ICN,MR,DN,47,0
2022-11-27,ICN,MR,LN,64,0
2022-11-27,ICN,PR,BK,1188,124
2022-11-27,ICN,PR,DN,503,138
2022-11-27,ICN,PR,LN,733,77
2022-11-28,ICN,FR,BK,13,0
2022-11-28,ICN,FR,DN,5,0
2022-11-28,ICN,FR,LN,5,0
2022-11-28,ICN,MR,BK,88,0
